x,y,labels,distance_norm,labels_clustering
-0.07433269353920609,0.28266284822079246,1,0.31802214436042986,0
-0.7350956730562579,0.9177996798935647,1,0.31263594945195466,0
0.604262265716006,-0.9199609826730262,0,0.324963077198431,1
0.17326300098142905,-1.227477531295428,0,0.6514028832637274,1
-0.7393144354157004,1.1027402593741302,1,0.4381017835468068,0
-1.426124152622454,-0.3659920442827146,0,0.3326001756673471,0
1.719822887152706,-0.3036625859978238,0,0.3509250250623365,1
-1.0107614887873972,-1.1490947429588725,0,0.6958216134756704,0
-1.3267699418759835,0.6793925370316279,1,0.27905024189084565,0
0.8031284397931648,-1.1390577761923777,0,0.44155602666212657,1
1.2708668413860806,1.1894088803951337,1,0.7457148472697417,1
-0.09043464472840027,0.3013183601163238,1,0.3093371823571705,0
0.3813422378677434,-0.6644011167999126,0,0.2617516664713168,1
0.28273176067146283,1.4960134282793562,1,0.982500794552558,0
0.27138643613875935,1.595260049581939,1,,0
0.5146556760290453,0.5615851480216812,1,0.3416525703075573,1
0.09347247026963128,-1.1359239642522674,0,0.6340690212738922,1
-0.6455228831382179,0.8160146812207689,1,0.2568842647983623,0
1.3140203473921226,1.353453546619174,1,0.8621533814753936,1
-0.18165017505763575,-0.5666419147233251,0,0.46045226563804886,0
-0.4561350145544385,-0.9583006203715991,0,0.5999678184469266,0
1.2224403843729748,-0.25855632586526306,0,0.009942658274947221,1
1.022800856891487,0.4395271652842963,1,0.2048801429649651,1
1.72933443503107,1.2121400588090283,1,0.8861975422922439,1
1.0702702294039017,1.2535109374291604,1,0.7617896975404221,1
0.7291859318058488,-1.0587616851544515,0,0.39378515819273086,1
-0.06611525489325107,-1.4704354787164942,0,0.8825540563776041,1
-1.193537193968869,-0.2685399053283191,0,0.17351104989561641,0
-0.6874870645716896,0.4298013677115196,1,0.0,0
0.7479532395519475,-0.9397422659466217,0,0.31109710986320654,1
-0.11032801220047089,0.44422266270202,1,0.3232041931836279,0
1.1682557883683893,0.48347305649871786,1,0.26392754482162334,1
0.8545634033328442,-1.3605180907168961,0,0.5912159280496455,1
1.193624677266244,-1.1969787061587396,0,0.5084901528770417,1
0.55766095425262,0.5723441097769782,1,0.3355230654890128,1
0.7005262593457796,-0.7865063210799377,0,0.21667883967428095,1
-0.503824946849972,0.691721517287664,1,0.21845685782824378,0
1.012016478626651,0.5781379205296101,1,0.2970771574126565,1
-0.5659520318205348,1.3662654533928056,1,0.6356105117458687,0
-1.4748338873361402,-0.7496552690954292,0,0.5525697110322778,0
0.9142598393590505,0.6372819339054618,1,0.3313016578473203,1
-0.2765753525869967,1.5443455192363231,1,0.8115955304778298,0
1.2265481526445194,0.9331425589638164,1,0.5682759552160175,1
1.0812941509462197,-0.8591017672554732,0,0.26426660140927244,1
0.8311468342918871,1.0869137453959028,1,0.6407512719063928,1
0.18714261954601588,0.8455266578807491,1,0.6327262586522134,0
0.27323907761883304,-0.8100362220125512,0,0.3849165478976342,1
0.7714143281808643,-1.3162126191494636,0,0.5647228078072539,1
1.7527179627936766,-0.7761948795651313,0,0.49723199998840956,1
-0.9783200220422339,-0.8320155902946567,0,0.47768133037672256,0
-0.12232138214443514,-1.405294043815749,0,0.8709910840022421,1
1.6550150445929417,1.345494698730614,1,0.9416685230865015,1
-0.7883490219377881,-0.8284985470619188,0,0.4690427311654049,0
-1.0895594831378494,-1.4175380910224333,0,0.8855774864102459,0
0.23519361556021792,-0.38933584351232375,0,0.24973955385067786,1
0.08796368901711271,0.44010989662825756,1,0.4507518974647876,0
1.431218295031811,0.6857467842623336,1,0.47117159839363765,1
-0.837378858559859,1.0606860780435687,1,0.4059487357745676,0
-1.043523587087404,0.9591539461612467,1,0.3546951317838246,0
-0.7294850914310235,1.000865144778002,1,0.36954423057494823,0
0.668612008972627,-0.9384044273366015,0,0.32285201896785515,1
0.4313415497710316,-1.4433134150159297,0,0.7030966909685009,1
0.15978583997482312,0.2958039571906529,1,0.3715905189575536,1
1.4554061988638338,1.4604681220136708,1,0.9611635073948168,1
0.36191615227609775,0.9778640332468977,1,0.6445718906395422,1
